"","pert_iname","mean","n","median","sd","sRGES"
"1750","BRD-K13835847",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1754","BRD-K13860832",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1770","BRD-K14078057",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1776","BRD-K14151426",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1781","BRD-K14228330",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1787","BRD-K14270906",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1790","BRD-K14327282",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1795","BRD-K14350179",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1804","BRD-K14396276",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1805","BRD-K14408783",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1819","BRD-K14503950",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1820","BRD-K14533651",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1838","BRD-K14768034",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1839","BRD-K14768863",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1857","BRD-K14997413",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1865","BRD-K15142057",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1866","BRD-K15146741",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1868","BRD-K15171837",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1886","BRD-K15414305",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1887","BRD-K15418616",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1909","BRD-K15651660",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1921","BRD-K15912020",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1922","BRD-K15912359",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1927","BRD-K15950605",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1951","BRD-K16255194",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1957","BRD-K16306049",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1961","BRD-K16331350",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1966","BRD-K16376056",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1979","BRD-K16506419",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1981","BRD-K16512302",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1988","BRD-K16588281",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"1994","BRD-K16671107",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2004","BRD-K16813995",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2009","BRD-K16912444",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2017","BRD-K16980601",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2024","BRD-K17103381",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2029","BRD-K17157581",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2033","BRD-K17238328",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2034","BRD-K17288883",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2035","BRD-K17333907",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2037","BRD-K17360472",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2045","BRD-K17506650",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2046","BRD-K17507122",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2061","BRD-K17663841",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2069","BRD-K17741643",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2078","BRD-K17839088",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2079","BRD-K17863985",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2084","BRD-K17891672",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2090","BRD-K17976466",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2098","BRD-K18102341",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2100","BRD-K18132838",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2109","BRD-K18244645",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2116","BRD-K18309912",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2117","BRD-K18310625",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2122","BRD-K18350116",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2123","BRD-K18351060",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2128","BRD-K18391257",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2130","BRD-K18449990",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2131","BRD-K18456137",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2140","BRD-K18552758",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2160","BRD-K18772888",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2164","BRD-K18822535",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2183","BRD-K19054197",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2191","BRD-K19147816",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2205","BRD-K19331234",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2215","BRD-K19414061",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2218","BRD-K19426893",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2222","BRD-K19466708",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2228","BRD-K19534956",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2230","BRD-K19554975",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2235","BRD-K19597888",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2238","BRD-K19616315",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2250","BRD-K19729667",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2255","BRD-K19808762",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2259","BRD-K19826330",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2287","BRD-K20013327",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2292","BRD-K20065144",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2296","BRD-K20093888",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2303","BRD-K20121890",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2308","BRD-K20139170",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2325","BRD-K20342961",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2327","BRD-K20347745",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2341","BRD-K20555183",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2350","BRD-K20758354",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2369","BRD-K20954269",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2373","BRD-K21033948",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2378","BRD-K21094215",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2379","BRD-K21109208",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2382","BRD-K21152218",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2389","BRD-K21216453",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2397","BRD-K21363211",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2416","BRD-K21600166",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2434","BRD-K21855096",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2435","BRD-K21904592",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2440","BRD-K21991827",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2444","BRD-K22013971",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2450","BRD-K22109269",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2452","BRD-K22181332",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2456","BRD-K22253301",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2463","BRD-K22324798",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2464","BRD-K22325899",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2474","BRD-K22447604",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2484","BRD-K22518694",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2486","BRD-K22562809",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2488","BRD-K22595386",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2494","BRD-K22668950",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2501","BRD-K22790182",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2511","BRD-K22886798",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2519","BRD-K22959724",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2533","BRD-K23123734",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2543","BRD-K23287115",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2547","BRD-K23349860",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2548","BRD-K23370299",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2549","BRD-K23378122",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2553","BRD-K23406211",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2556","BRD-K23414424",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2557","BRD-K23424219",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2562","BRD-K23564937",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2567","BRD-K23603287",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2580","BRD-K23728767",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2581","BRD-K23731136",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2595","BRD-K23911230",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2604","BRD-K24002047",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2607","BRD-K24017250",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2608","BRD-K24026396",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2611","BRD-K24050458",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2614","BRD-K24058148",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2626","BRD-K24161447",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2632","BRD-K24213763",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2635","BRD-K24251672",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2636","BRD-K24257383",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2642","BRD-K24339152",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2652","BRD-K24465933",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2655","BRD-K24528445",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2698","BRD-K24986598",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2702","BRD-K25037118",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2714","BRD-K25148849",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2724","BRD-K25249292",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2744","BRD-K25481209",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2752","BRD-K25583560",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2753","BRD-K25595086",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2769","BRD-K25866499",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2776","BRD-K25963301",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2783","BRD-K26016896",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2793","BRD-K26212796",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2796","BRD-K26277326",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2823","BRD-K26653603",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2824","BRD-K26663582",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2826","BRD-K26682747",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2834","BRD-K26779385",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2853","BRD-K27009196",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2858","BRD-K27117623",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2861","BRD-K27161987",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2864","BRD-K27198844",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2866","BRD-K27263987",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2873","BRD-K27367875",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2887","BRD-K27503016",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2889","BRD-K27525788",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2895","BRD-K27597389",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2900","BRD-K27638907",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2901","BRD-K27647724",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2904","BRD-K27679491",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2913","BRD-K27757818",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2917","BRD-K27803932",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2920","BRD-K27817945",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2926","BRD-K27858373",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2942","BRD-K28055782",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2943","BRD-K28065812",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2948","BRD-K28105726",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2951","BRD-K28135985",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2960","BRD-K28282432",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2965","BRD-K28336972",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2966","BRD-K28358982",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2985","BRD-K28582709",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2990","BRD-K28638920",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2997","BRD-K28714324",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"2998","BRD-K28738449",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3007","BRD-K28851694",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3008","BRD-K28862107",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3013","BRD-K28922292",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3022","BRD-K29035246",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3027","BRD-K29128208",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3033","BRD-K29181432",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3046","BRD-K29335396",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3050","BRD-K29371459",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3051","BRD-K29381365",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3052","BRD-K29390829",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3058","BRD-K29458822",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3062","BRD-K29528387",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3065","BRD-K29568987",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3072","BRD-K29648963",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3074","BRD-K29660619",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3095","BRD-K29946624",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3096","BRD-K29953802",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3105","BRD-K30079954",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3115","BRD-K30226385",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3127","BRD-K30361687",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3137","BRD-K30438246",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3150","BRD-K30620974",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3152","BRD-K30635390",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3157","BRD-K30658064",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3160","BRD-K30706668",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3167","BRD-K30785989",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
"3195","BRD-K31039264",0.0219799485478188,1,0.0219799485478188,NA,0.0219799485478188
